index,patient_id,ch_names,x,y,z,anodes,cathodes
35,p06,C'_3_4,-0.0324058753125488,-0.0286916995309265,-0.0119824103331397,C'3,C'4
36,p06,C'_4_5,-0.035992858091,-0.0294112149065085,-0.0116456446121882,C'4,C'5
37,p06,C'_5_6,-0.039739382276715,-0.0301986218917381,-0.0112727590638114,C'5,C'6
38,p06,C'_6_7,-0.0434966031810098,-0.0309915607138303,-0.0106324025331901,C'6,C'7
39,p06,C'_7_8,-0.0473201727775921,-0.0317885823947502,-0.0097920955963696,C'7,C'8
40,p06,C'_8_9,-0.0513101002648565,-0.0325140347239492,-0.0091391061396363,C'8,C'9
41,p06,C'_9_10,-0.0552274071402497,-0.0332110689629871,-0.0085814970015543,C'9,C'10
42,p06,C'_10_11,-0.0590895860986054,-0.0338844456138293,-0.0080807082030262,C'10,C'11
43,p06,C'_11_12,-0.0631596368472772,-0.0345935634674866,-0.0076987136656455,C'11,C'12
44,p06,B'_1_2,-0.0267077819980479,-0.0204556599070193,-0.015170326100302,B'1,B'2
45,p06,B'_2_3,-0.0301876398507001,-0.0201448869669263,-0.0153195331710641,B'2,B'3
46,p06,B'_3_4,-0.0337558252445785,-0.0197876635355727,-0.0154214999984546,B'3,B'4
47,p06,B'_4_5,-0.0374091406523665,-0.0193635025829362,-0.015606854212256,B'4,B'5
48,p06,B'_5_6,-0.04119784177487,-0.018969488543299,-0.0158709552113844,B'5,B'6
49,p06,B'_6_7,-0.0449637828622316,-0.0186377500309672,-0.015957073444618,B'6,B'7
50,p06,B'_7_8,-0.0487001282033564,-0.0183218426082936,-0.0160464940998727,B'7,B'8
51,p06,B'_8_9,-0.052466482354731,-0.0179164453544369,-0.0163260380806756,B'8,B'9
52,p06,B'_9_10,-0.0562496631177626,-0.0175423203020802,-0.0166089275893251,B'9,B'10
53,p06,B'_10_11,-0.0601255405741969,-0.0171735145672453,-0.0168473267252281,B'10,B'11
54,p06,B'_11_12,-0.0640460418779241,-0.016748510877481,-0.016940741819575,B'11,B'12
55,p06,FCA'_1_2,-0.0145583264827925,-0.0464960915920736,0.0038376784212721,FCA'1,FCA'2
56,p06,FCA'_2_3,-0.0182172690299327,-0.0468650147294688,0.004510277566847,FCA'2,FCA'3
57,p06,FCA'_3_4,-0.0219345309525622,-0.0471363485727954,0.0052147340195779,FCA'3,FCA'4
58,p06,FCA'_4_5,-0.0258716985287847,-0.0473153096105806,0.0060593992036431,FCA'4,FCA'5
59,p06,FCA'_5_6,-0.0298452941006872,-0.0474058872770056,0.0070402664734457,FCA'5,FCA'6
60,p06,FCA'_6_7,-0.0338743848888614,-0.0473970726019211,0.0080875417626065,FCA'6,FCA'7
61,p06,FCA'_7_8,-0.0380084126008647,-0.0474149755186919,0.0091779351426771,FCA'7,FCA'8
62,p06,FCA'_8_9,-0.0419396714628006,-0.0474467241405232,0.0103143595794848,FCA'8,FCA'9
63,p06,FCA'_9_10,-0.0458411070497273,-0.047539167042829,0.011472486658385,FCA'9,FCA'10
64,p06,FCA'_10_11,-0.0499808241505588,-0.0476128504273253,0.0124468408543226,FCA'10,FCA'11
65,p06,FCA'_11_12,-0.0542402781172255,-0.0476644750118659,0.0132930075476106,FCA'11,FCA'12
66,p06,FCA'_12_13,-0.0584000061643905,-0.0477799711238299,0.0141411650114997,FCA'12,FCA'13
67,p06,FCA'_13_14,-0.0624494510428556,-0.0477725557210508,0.0150956149674568,FCA'13,FCA'14
68,p06,A'_1_2,-0.0183388524972103,-0.0030677514604531,-0.0216443939228376,A'1,A'2
69,p06,A'_2_3,-0.0220730254753884,-0.0029711054711659,-0.0217566721184501,A'2,A'3
70,p06,A'_3_4,-0.0257903574594505,-0.0028420899135845,-0.0219382019926631,A'3,A'4
71,p06,A'_4_5,-0.0296145971937822,-0.0027282647983711,-0.0220680656442278,A'4,A'5
72,p06,A'_5_6,-0.0333911929798163,-0.0025387275422155,-0.022185640645091,A'5,A'6
73,p06,A'_6_7,-0.0370071164384618,-0.0023312524734556,-0.0223357201598199,A'6,A'7
74,p06,A'_7_8,-0.0406829686439747,-0.0021697315267366,-0.0225098050856097,A'7,A'8
75,p06,A'_8_9,-0.0443342480544348,-0.0021909689733518,-0.022972339726944,A'8,A'9
76,p06,A'_9_10,-0.0479958538420644,-0.0022049892681552,-0.0235409064094171,A'9,A'10
77,p06,A'_10_11,-0.0517031833896952,-0.0021235520521063,-0.0240156301636191,A'10,A'11
78,p06,A'_11_12,-0.0554265982119722,-0.0021773383509009,-0.0245627664533725,A'11,A'12
79,p06,GC_1_2,0.0343739980151716,-0.0449039616375962,0.0192258930090247,GC1,GC2
80,p06,GC_2_3,0.0378716258498213,-0.0463704850710791,0.0205429910863024,GC2,GC3
81,p06,GC_3_4,0.0412655165848379,-0.0478162657995155,0.0217853372088091,GC3,GC4
82,p06,GC_4_5,0.0447681482068886,-0.0493224979255988,0.0230202484600763,GC4,GC5
83,p06,GC_5_6,0.0483745474804498,-0.0509412959832916,0.0242329052444403,GC5,GC6
84,p06,GC_6_7,0.0519394732952542,-0.0526170428505708,0.0254280193936964,GC6,GC7
85,p06,GC_7_8,0.0555626497719292,-0.0543095846503259,0.0266140372933306,GC7,GC8
86,p06,GC_8_9,0.0591810495674539,-0.0560338063992623,0.0277267420856084,GC8,GC9
87,p06,GA'_1_2,-0.004342161449698,-0.051017263133828,0.0326045889317429,GA'1,GA'2
88,p06,GA'_2_3,-0.0082455140091095,-0.0523670486141262,0.0328813071872123,GA'2,GA'3
89,p06,GA'_3_4,-0.0120450278633908,-0.0537045167821066,0.0330963256681792,GA'3,GA'4
90,p06,GA'_4_5,-0.0157432890983801,-0.0549436923433375,0.0333818969997411,GA'4,GA'5
91,p06,GA'_5_6,-0.0193887862542289,-0.0561664071661319,0.0337334727609333,GA'5,GA'6
92,p06,GA'_6_7,-0.0229967588932491,-0.0572015895388942,0.0340831578960312,GA'6,GA'7
93,p06,GA'_7_8,-0.0267152203807375,-0.0582473224936271,0.0345750262152186,GA'7,GA'8
94,p06,GA'_8_9,-0.030541723900673,-0.0593215580762315,0.0350565734335443,GA'8,GA'9
95,p06,GA'_9_10,-0.0343520080351421,-0.060317750859964,0.0355997510416027,GA'9,GA'10
96,p06,GA'_10_11,-0.038068943390796,-0.0614083529797155,0.0362866331311997,GA'10,GA'11
97,p06,GA'_11_12,-0.0417516631981598,-0.0626197395740597,0.0369992607093726,GA'11,GA'12
98,p06,GA'_12_13,-0.045567864779374,-0.0637738041137934,0.0376686006557166,GA'12,GA'13
99,p06,GA'_13_14,-0.0494637131058573,-0.0649228930192623,0.0382704377167127,GA'13,GA'14
100,p06,GC'_1_2,-0.0234415709238647,-0.0397490984410259,0.0259766581537569,GC'1,GC'2
101,p06,GC'_2_3,-0.0273849935742836,-0.0400614666599936,0.0264478887021892,GC'2,GC'3
102,p06,GC'_3_4,-0.0313392609674141,-0.0402677337393891,0.026799510503141,GC'3,GC'4
103,p06,GC'_4_5,-0.0353375086282671,-0.0403930332391108,0.0271448147234787,GC'4,GC'5
104,p06,GC'_5_6,-0.0394143295448716,-0.0404986581714246,0.0275427679884424,GC'5,GC'6
105,p06,GC'_6_7,-0.0434860742007902,-0.04059525893706,0.0279865757733351,GC'6,GC'7
106,p06,GC'_7_8,-0.0475496172941142,-0.0406754834640282,0.0284372062894908,GC'7,GC'8
107,p06,GC'_8_9,-0.0517746693952598,-0.0408222825828181,0.0288399479339816,GC'8,GC'9
108,p06,GC'_9_10,-0.0559983212271004,-0.0410880991952429,0.0291915241665519,GC'9,GC'10
109,p06,GC'_10_11,-0.0600602870888899,-0.0411783716208859,0.0293732802155265,GC'10,GC'11
110,p06,GC'_11_12,-0.0638877959728532,-0.0410989203373803,0.0293384523411757,GC'11,GC'12
111,p06,PI'_1_2,-0.0060935067662799,-0.0367810421363875,0.0479710888095662,PI'1,PI'2
112,p06,PI'_2_3,-0.0098272306731654,-0.0375916247739396,0.0483718706539759,PI'2,PI'3
113,p06,PI'_3_4,-0.0135694342566181,-0.0384181616147705,0.0488952635582721,PI'3,PI'4
114,p06,PI'_4_5,-0.0173197588241516,-0.0392088658504981,0.0496814672904306,PI'4,PI'5
115,p06,PI'_5_6,-0.0210507297620893,-0.0399483986432162,0.0504354941074053,PI'5,PI'6
116,p06,PI'_6_7,-0.0250051688327481,-0.040760786318377,0.0510985458455775,PI'6,PI'7
117,p06,PI'_7_8,-0.0289808424705465,-0.0416473289374342,0.0518951262125115,PI'7,PI'8
118,p06,PI'_8_9,-0.0328592367328752,-0.0423829363931338,0.0526346271274267,PI'8,PI'9
119,p06,PI'_9_10,-0.0366641446219565,-0.043007084403795,0.0534482902327776,PI'9,PI'10
120,p06,PI'_10_11,-0.0403634795987984,-0.0437506906576864,0.0541641296179751,PI'10,PI'11
121,p06,PI'_11_12,-0.0443568877303456,-0.0446525820141192,0.0546428680144403,PI'11,PI'12
122,p06,PI'_12_13,-0.0484061278536298,-0.0454859854186925,0.0553281609163225,PI'12,PI'13
123,p06,H'_1_2,-0.0109332362822379,-0.0263421373616589,0.0096341070058728,H'1,H'2
124,p06,H'_2_3,-0.0147865654562992,-0.0262634408571339,0.0096849859074326,H'2,H'3
125,p06,H'_3_4,-0.0185631726803718,-0.0263168908119297,0.009866459082757,H'3,H'4
126,p06,H'_4_5,-0.0223316693114211,-0.0263718285318027,0.0101605411907436,H'4,H'5
127,p06,H'_5_6,-0.0290910599901666,-0.026347094000205,0.0104494043103987,H'5,H'6
128,p06,H'_6_7,-0.0359616998570768,-0.0261581792933279,0.0105570440654945,H'6,H'7
129,p06,H'_7_8,-0.0398408400214594,-0.0259395358529965,0.0106722503195224,H'7,H'8
130,p06,H'_8_9,-0.0437719993320189,-0.0257552549951891,0.0107030003994964,H'8,H'9
131,p06,H'_9_10,-0.0477912985369276,-0.025619038200141,0.0107167690520921,H'9,H'10
132,p06,H'_10_11,-0.0549536824929345,-0.0252185967418576,0.0108602663549936,H'10,H'11
133,p06,H'_11_12,-0.0619889723467079,-0.0247334950444696,0.0109289210312927,H'11,H'12
134,p06,H'_12_13,-0.0659429743517838,-0.0244232764532232,0.010756993084113,H'12,H'13
135,p06,OL'_1_2,-0.0365318325332423,-0.0367813838270867,-0.0047724101847672,OL'1,OL'2
136,p06,OL'_2_3,-0.0395432902013423,-0.039000202383917,-0.0035044768764765,OL'2,OL'3
137,p06,OL'_3_4,-0.0426798715354085,-0.0412087015677272,-0.0021650579133966,OL'3,OL'4
138,p06,OL'_4_5,-0.0458655313018411,-0.0434061487843231,-0.0008557674188066,OL'4,OL'5
139,p06,OL'_5_6,-0.049110452598208,-0.0455794673578675,0.000433941957227,OL'5,OL'6
140,p06,OL'_6_7,-0.0523640890390388,-0.0477331062544927,0.0017042910930845,OL'6,OL'7
141,p06,OL'_7_8,-0.0555842253412382,-0.0499174793805088,0.0028821297712698,OL'7,OL'8
142,p06,OL'_8_9,-0.0587558817630651,-0.0521457235202785,0.0039406776106372,OL'8,OL'9
143,p06,OL'_9_10,-0.0618766467453419,-0.054411392309185,0.0049130687165407,OL'9,OL'10
144,p06,OT'_1_2,-0.017313142187512,-0.0532399000851447,0.0096948700251674,OT'1,OT'2
145,p06,OT'_2_3,-0.0211612895566655,-0.0532729377632596,0.0092024981895119,OT'2,OT'3
146,p06,OT'_3_4,-0.0250523514253763,-0.0532731135994529,0.0088032871360877,OT'3,OT'4
147,p06,OT'_4_5,-0.0290111327246323,-0.0532056237485577,0.0085713553680119,OT'4,OT'5
148,p06,OT'_5_6,-0.0330163638525222,-0.0531206216690513,0.0084636868289677,OT'5,OT'6
149,p06,OT'_6_7,-0.0370654015997396,-0.0530085610300577,0.0083596321019968,OT'6,OT'7
150,p06,OT'_7_8,-0.041103645640166,-0.0529190513151326,0.0082187390461406,OT'7,OT'8
151,p06,OT'_8_9,-0.0451717451447945,-0.0528708316202763,0.008061740609984,OT'8,OT'9
152,p06,OT'_9_10,-0.0492446823680417,-0.0528618032828086,0.0078489728667745,OT'9,OT'10
153,p06,OT'_10_11,-0.0533050863874223,-0.0528950721798402,0.0075525644546659,OT'10,OT'11
154,p06,OT'_11_12,-0.0573497089328513,-0.0529636736935152,0.0071661008494308,OT'11,OT'12
155,p06,OT'_12_13,-0.0613844774558709,-0.0530555065698772,0.0067025674696808,OT'12,OT'13
158,p06,LesA'_1_2,-0.0160128580479803,-0.0035908323987885,0.0239642594476967,LesA'1,LesA'2
159,p06,LesA'_2_3,-0.0158829889500887,0.0001502223425005,0.0230338845168559,LesA'2,LesA'3
160,p06,LesA'_3_4,-0.0157790639647895,0.0039158863855227,0.0220886666960655,LesA'3,LesA'4
161,p06,LesA'_4_5,-0.0159373827749718,0.0084637162508723,0.021167244884274,LesA'4,LesA'5
162,p06,LesA'_5_6,-0.01612539067366,0.0131247578915364,0.0202126894802207,LesA'5,LesA'6
163,p06,LesA'_6_7,-0.0161689699642287,0.0173254253420913,0.0190472385243833,LesA'6,LesA'7
164,p06,LesA'_7_8,-0.0162505305872381,0.0215439812139686,0.0179879035823429,LesA'7,LesA'8
165,p06,LesA'_8_9,-0.0166194900663989,0.0259403614018083,0.0174508276341772,LesA'8,LesA'9
166,p06,LesA'_9_10,-0.0167977569321491,0.0304271421326462,0.0169229860293129,LesA'9,LesA'10
167,p06,LesA'_10_11,-0.0167263068559347,0.0349232188839818,0.0162701500325049,LesA'10,LesA'11
168,p06,LesA'_11_12,-0.0167714333083226,0.0391079963120738,0.0152213019774521,LesA'11,LesA'12
169,p06,LesA'_12_13,-0.0166509922343387,0.0428271762904505,0.0139183873939753,LesA'12,LesA'13
170,p06,LesA'_13_14,-0.0165461457582774,0.0470862606800573,0.0130845316598066,LesA'13,LesA'14
171,p06,LesA'_14_15,-0.0164135015775651,0.0513235007278161,0.0122035501921677,LesA'14,LesA'15
172,p06,LesA'_15_16,-0.0159694803513872,0.0552247089462242,0.0111100778422815,LesA'15,LesA'16
173,p06,LesA'_16_17,-0.0154997755932609,0.0591004513888152,0.0099787322895163,LesA'16,LesA'17
174,p06,LesA'_17_18,-0.0150944658645349,0.0632687719389268,0.0089165124562176,LesA'17,LesA'18
175,p06,LesB_1_2,0.0251675027938307,0.007679903205714,0.026094259065225,LesB1,LesB2
176,p06,LesB_2_3,0.0244948978729718,0.0113509142713933,0.0251649702618928,LesB2,LesB3
177,p06,LesB_3_4,0.0238806207028494,0.0150237606457113,0.0242251707310511,LesB3,LesB4
178,p06,LesB_4_5,0.0233417076719901,0.0186972154449096,0.0232992075952605,LesB4,LesB5
179,p06,LesB_5_6,0.0225570517150341,0.0252712199987016,0.0217882169684542,LesB5,LesB6
180,p06,LesB_6_7,0.0219044759767,0.0319062952968818,0.0205188409097596,LesB6,LesB7
181,p06,LesB_7_8,0.0215665281600688,0.0356341770852826,0.0198559612062387,LesB7,LesB8
182,p06,LesB_8_9,0.0212255423684003,0.0393679607769648,0.0191985204959144,LesB8,LesB9
183,p06,LesB_9_10,0.020811390802225,0.0430867632202718,0.0185102827094964,LesB9,LesB10
184,p06,LesB_10_11,0.0199083820060801,0.0497016642278865,0.017200791291402,LesB10,LesB11
185,p06,LesB_11_12,0.0189744286908534,0.0562945778369956,0.015858169532028,LesB11,LesB12
186,p06,LesB_12_13,0.0185345296413799,0.059977008596575,0.0150948961321866,LesB12,LesB13
187,p06,LesB_13_14,0.0181086342998089,0.0636069124946177,0.0142686274220726,LesB13,LesB14
188,p06,LesB_14_15,0.01768058672838,0.067195419470102,0.0133690264515952,LesB14,LesB15
